movie_name,comment_sentiment_type,comment_sentiment_name,aspect_name,reason_name,review_count,total_like_count,weighted_score,total_reason_mentions,reason_ratio
千与千寻 千と千尋の神隠し,negative,差评,情绪共鸣,压抑,1,28,4.3673,4,0.25
千与千寻 千と千尋の神隠し,negative,差评,整体观感,无感不喜欢,7,177,26.3869,16,0.4375
千与千寻 千と千尋の神隠し,negative,差评,整体观感,好看推荐,5,101,18.0824,16,0.3125
千与千寻 千と千尋の神隠し,negative,差评,整体观感,一般还行,2,8,4.7725,16,0.125
千与千寻 千と千尋の神隠し,negative,差评,整体观感,失望难看,1,28,4.3673,16,0.0625
千与千寻 千と千尋の神隠し,negative,差评,整体观感,经典神作,1,13,3.6391,16,0.0625
千与千寻 千と千尋の神隠し,negative,差评,文化背景,日本语境,5,106,17.0685,6,0.8333
千与千寻 千と千尋の神隠し,negative,差评,文化背景,社会群体,1,12,3.5649,6,0.1667
千与千寻 千と千尋の神隠し,negative,差评,画面声音,配乐优秀,3,40,10.9402,3,1.0
千与千寻 千と千尋の神隠し,negative,差评,类型题材,动画题材,7,125,23.7128,8,0.875
千与千寻 千と千尋の神隠し,negative,差评,类型题材,爱情题材,1,34,4.5553,8,0.125
千与千寻 千と千尋の神隠し,negative,差评,节奏体验,节奏平淡,2,45,8.0402,2,1.0
千与千寻 千と千尋の神隠し,negative,差评,观看体验,观看门槛,2,94,8.9837,2,1.0
千与千寻 千と千尋の神隠し,neutral,一般,主题价值,自由希望,2,433,11.341,5,0.4
千与千寻 千と千尋の神隠し,neutral,一般,主题价值,人生意义,2,44,8.2226,5,0.4
千与千寻 千と千尋の神隠し,neutral,一般,主题价值,现实社会,1,406,7.0088,5,0.2
千与千寻 千と千尋の神隠し,neutral,一般,争议感受,难以理解,2,76,8.0685,3,0.6667
千与千寻 千と千尋の神隠し,neutral,一般,争议感受,审美不合,1,7,3.0794,3,0.3333
千与千寻 千と千尋の神隠し,neutral,一般,人物关系,爱情关系,7,1955,26.3077,17,0.4118
千与千寻 千と千尋の神隠し,neutral,一般,人物关系,家庭亲情,4,560,20.3161,17,0.2353
千与千寻 千と千尋の神隠し,neutral,一般,人物关系,人物命运,3,514,15.5894,17,0.1765
千与千寻 千と千尋の神隠し,neutral,一般,人物关系,友情关系,3,44,10.491,17,0.1765
千与千寻 千と千尋の神隠し,neutral,一般,人物表演,演技好,1,10,3.3979,1,1.0
千与千寻 千と千尋の神隠し,neutral,一般,剧情内容,剧情精彩,8,774,36.8995,17,0.4706
千与千寻 千と千尋の神隠し,neutral,一般,剧情内容,剧情无聊,4,167,16.99,17,0.2353
千与千寻 千と千尋の神隠し,neutral,一般,剧情内容,结尾震撼,3,18,8.8171,17,0.1765
千与千寻 千と千尋の神隠し,neutral,一般,剧情内容,剧情理想化,1,27,4.3322,17,0.0588
千与千寻 千と千尋の神隠し,neutral,一般,剧情内容,剧情反转,1,7,3.0794,17,0.0588
千与千寻 千と千尋の神隠し,neutral,一般,导演叙事,叙事优秀,2,13,6.0253,3,0.6667
千与千寻 千と千尋の神隠し,neutral,一般,导演叙事,表达晦涩,1,5,2.7918,3,0.3333
千与千寻 千と千尋の神隠し,neutral,一般,情怀记忆,怀旧情怀,4,80,15.4801,7,0.5714
千与千寻 千と千尋の神隠し,neutral,一般,情怀记忆,多年重看,3,44,10.4547,7,0.4286
千与千寻 千と千尋の神隠し,neutral,一般,整体观感,好看推荐,9,291,35.1117,14,0.6429
千与千寻 千と千尋の神隠し,neutral,一般,整体观感,一般还行,2,126,9.1601,14,0.1429
千与千寻 千と千尋の神隠し,neutral,一般,整体观感,经典神作,2,60,7.6525,14,0.1429
千与千寻 千と千尋の神隠し,neutral,一般,整体观感,无感不喜欢,1,7,3.0794,14,0.0714
千与千寻 千と千尋の神隠し,neutral,一般,文化背景,日本语境,8,241,31.3565,9,0.8889
千与千寻 千と千尋の神隠し,neutral,一般,文化背景,中国语境,1,1881,8.5401,9,0.1111
千与千寻 千と千尋の神隠し,neutral,一般,画面声音,画面优秀,2,416,10.4067,4,0.5
千与千寻 千と千尋の神隠し,neutral,一般,画面声音,氛围感强,1,7,3.0794,4,0.25
千与千寻 千と千尋の神隠し,neutral,一般,画面声音,配乐优秀,1,6,2.9459,4,0.25
千与千寻 千と千尋の神隠し,neutral,一般,类型题材,动画题材,11,368,42.8075,15,0.7333
千与千寻 千と千尋の神隠し,neutral,一般,类型题材,爱情题材,4,42,11.6088,15,0.2667
千与千寻 千と千尋の神隠し,neutral,一般,节奏体验,节奏平淡,2,128,9.3271,2,1.0
千与千寻 千と千尋の神隠し,neutral,一般,观看体验,补标记录,3,44,10.4547,5,0.6
千与千寻 千と千尋の神隠し,neutral,一般,观看体验,重复观看,2,16,6.3944,5,0.4
千与千寻 千と千尋の神隠し,positive,好评,主题价值,人性思考,3,5298,24.6506,8,0.375
千与千寻 千と千尋の神隠し,positive,好评,主题价值,自由希望,3,3903,24.1725,8,0.375
千与千寻 千と千尋の神隠し,positive,好评,主题价值,人生意义,2,1669,15.3546,8,0.25
千与千寻 千と千尋の神隠し,positive,好评,争议感受,过誉,2,16819,18.1664,2,1.0
千与千寻 千と千尋の神隠し,positive,好评,人物关系,人物命运,7,30591,60.4538,13,0.5385
千与千寻 千と千尋の神隠し,positive,好评,人物关系,爱情关系,5,12341,43.0559,13,0.3846
千与千寻 千と千尋の神隠し,positive,好评,人物关系,友情关系,1,1094,7.9985,13,0.0769
千与千寻 千と千尋の神隠し,positive,好评,人物表演,角色鲜明,1,2191,8.6926,1,1.0
千与千寻 千と千尋の神隠し,positive,好评,剧情内容,结尾震撼,2,16774,19.9567,4,0.5
千与千寻 千と千尋の神隠し,positive,好评,剧情内容,剧情精彩,1,4768,9.4699,4,0.25
千与千寻 千と千尋の神隠し,positive,好评,剧情内容,剧情理想化,1,716,7.5751,4,0.25
千与千寻 千と千尋の神隠し,positive,好评,导演叙事,叙事优秀,1,3556,9.1767,3,0.3333
千与千寻 千と千尋の神隠し,positive,好评,导演叙事,表达晦涩,1,648,7.4754,3,0.3333
千与千寻 千と千尋の神隠し,positive,好评,导演叙事,导演能力强,1,575,7.3561,3,0.3333
千与千寻 千と千尋の神隠し,positive,好评,情怀记忆,个人经历共鸣,5,11484,42.9965,8,0.625
千与千寻 千と千尋の神隠し,positive,好评,情怀记忆,多年重看,3,16886,27.6915,8,0.375
千与千寻 千と千尋の神隠し,positive,好评,情绪共鸣,感动,2,11770,17.7922,6,0.3333
千与千寻 千と千尋の神隠し,positive,好评,情绪共鸣,治愈,2,4650,17.1752,6,0.3333
千与千寻 千と千尋の神隠し,positive,好评,情绪共鸣,震撼,1,5652,9.6399,6,0.1667
千与千寻 千と千尋の神隠し,positive,好评,情绪共鸣,压抑,1,648,7.4754,6,0.1667
千与千寻 千と千尋の神隠し,positive,好评,整体观感,经典神作,3,22254,27.7672,7,0.4286
千与千寻 千と千尋の神隠し,positive,好评,整体观感,好看推荐,3,17710,25.9599,7,0.4286
千与千寻 千と千尋の神隠し,positive,好评,整体观感,一般还行,1,4768,9.4699,7,0.1429
千与千寻 千と千尋の神隠し,positive,好评,文化背景,日本语境,3,8724,25.0087,4,0.75
千与千寻 千と千尋の神隠し,positive,好评,文化背景,中国语境,1,262,6.5722,4,0.25
千与千寻 千と千尋の神隠し,positive,好评,画面声音,特效优秀,1,5652,9.6399,2,0.5
千与千寻 千と千尋の神隠し,positive,好评,画面声音,画面优秀,1,648,7.4754,2,0.5
千与千寻 千と千尋の神隠し,positive,好评,类型题材,动画题材,6,26259,50.7502,8,0.75
千与千寻 千と千尋の神隠し,positive,好评,类型题材,爱情题材,1,2032,8.6173,8,0.125
千与千寻 千と千尋の神隠し,positive,好评,类型题材,科幻设定,1,385,6.9558,8,0.125
千与千寻 千と千尋の神隠し,positive,好评,观看体验,重复观看,4,33057,38.3825,6,0.6667
千与千寻 千と千尋の神隠し,positive,好评,观看体验,影院体验,1,262,6.5722,6,0.1667
千与千寻 千と千尋の神隠し,positive,好评,观看体验,补标记录,1,262,6.5722,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,主题价值,时代命运,1,11,3.4849,1,1.0
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,人物关系,友情关系,1,48,4.8918,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,人物关系,爱情关系,1,0,1.0,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,人物表演,角色鲜明,3,13,6.8711,6,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,人物表演,演技好,2,26,5.2958,6,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,人物表演,台词经典,1,1,1.6931,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,剧情内容,剧情精彩,5,29,10.0875,11,0.4545
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,剧情内容,剧情无聊,3,7,6.5835,11,0.2727
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,剧情内容,结尾震撼,1,11,3.4849,11,0.0909
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,剧情内容,剧情反转,1,7,3.0794,11,0.0909
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,剧情内容,剧情老套,1,2,2.0986,11,0.0909
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,导演叙事,叙事优秀,1,7,3.0794,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,导演叙事,导演能力强,1,2,2.0986,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,整体观感,好看推荐,2,37,7.7807,6,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,整体观感,一般还行,2,11,4.4849,6,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,整体观感,失望难看,2,1,2.6931,6,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,类型题材,犯罪悬疑,4,39,11.1669,6,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,类型题材,原著改编,2,0,2.0,6,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,节奏体验,观看疲劳,1,105,5.6634,4,0.25
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,节奏体验,节奏拖沓,2,8,4.7725,4,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,节奏体验,时长过长,1,2,2.0986,4,0.25
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,观看体验,影院体验,1,48,4.8918,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,negative,差评,观看体验,补标记录,2,0,2.0,3,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,主题价值,人生意义,2,4,4.1972,3,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,主题价值,自由希望,1,12,3.5649,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,争议感受,审美不合,2,3,3.7917,2,1.0
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物关系,爱情关系,3,28,9.2226,8,0.375
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物关系,家庭亲情,2,22,6.6822,8,0.25
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物关系,友情关系,2,2,3.0986,8,0.25
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物关系,人物命运,1,2,2.0986,8,0.125
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物表演,角色鲜明,3,27,8.9349,5,0.6
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物表演,演员加分,1,20,4.0445,5,0.2
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,人物表演,演技好,1,2,2.0986,5,0.2
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,结尾震撼,5,309,18.6384,13,0.3846
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,剧情精彩,4,184,12.7596,13,0.3077
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,剧情完整,1,5,2.7918,13,0.0769
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,逻辑问题,1,5,2.7918,13,0.0769
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,剧情无聊,1,2,2.0986,13,0.0769
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,剧情内容,剧情老套,1,2,2.0986,13,0.0769
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,导演叙事,叙事优秀,1,176,6.1761,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,导演叙事,表达晦涩,1,20,4.0445,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,导演叙事,表达说教,1,20,4.0445,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,情怀记忆,多年重看,5,44,13.8253,9,0.5556
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,情怀记忆,怀旧情怀,2,22,6.1431,9,0.2222
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,情怀记忆,个人经历共鸣,1,20,4.0445,9,0.1111
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,情怀记忆,童年回忆,1,14,3.7081,9,0.1111
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,整体观感,好看推荐,5,19,11.5538,9,0.5556
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,整体观感,经典神作,1,1327,8.1914,9,0.1111
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,整体观感,失望难看,1,210,6.3519,9,0.1111
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,整体观感,无感不喜欢,2,3,3.7917,9,0.2222
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,文化背景,社会群体,1,2,2.0986,1,1.0
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,画面声音,画面优秀,2,22,6.1431,3,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,画面声音,特效优秀,1,2,2.0986,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,类型题材,原著改编,6,239,18.2676,11,0.5455
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,类型题材,犯罪悬疑,3,198,12.3192,11,0.2727
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,类型题材,科幻设定,2,290,10.3321,11,0.1818
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,节奏体验,节奏平淡,3,247,14.2868,5,0.6
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,节奏体验,节奏拖沓,1,17,3.8904,5,0.2
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,节奏体验,节奏紧凑,1,14,3.7081,5,0.2
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,观看体验,重复观看,5,44,13.8253,6,0.8333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,neutral,一般,观看体验,影院体验,1,2,2.0986,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,主题价值,人性思考,8,4763,51.3436,10,0.8
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,主题价值,现实社会,1,633,7.452,10,0.1
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,主题价值,时代命运,1,43,4.7842,10,0.1
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物关系,人物命运,8,4763,51.3436,19,0.4211
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物关系,爱情关系,6,2146,39.082,19,0.3158
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物关系,友情关系,2,694,13.4896,19,0.1053
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物关系,家庭亲情,2,334,12.2218,19,0.1053
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物关系,性别表达,1,64,5.1744,19,0.0526
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物表演,角色鲜明,3,1078,20.2544,6,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物表演,人物单薄,1,194,6.273,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物表演,台词经典,1,194,6.273,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,人物表演,演员加分,1,194,6.273,6,0.1667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,剧情内容,剧情精彩,5,557,27.3232,11,0.4545
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,剧情内容,结尾震撼,4,1468,25.5581,11,0.3636
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,剧情内容,剧情反转,2,694,13.4896,11,0.1818
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,导演叙事,导演能力强,2,1275,12.6226,2,1.0
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情怀记忆,怀旧情怀,7,2879,44.2471,15,0.4667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情怀记忆,多年重看,5,3099,34.5544,15,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情怀记忆,个人经历共鸣,2,515,10.9892,15,0.1333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情怀记忆,童年回忆,1,500,7.2166,15,0.0667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情绪共鸣,感动,2,1023,12.7557,3,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,情绪共鸣,热血,1,194,6.273,3,0.3333
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,整体观感,好看推荐,3,398,17.5736,4,0.75
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,整体观感,一般还行,1,251,6.5294,4,0.25
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,文化背景,社会群体,1,633,7.452,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,文化背景,中国语境,1,140,5.9488,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,画面声音,画面优秀,1,194,6.273,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,画面声音,配乐优秀,1,15,3.7726,2,0.5
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,类型题材,原著改编,2,660,13.3419,7,0.2857
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,类型题材,喜剧效果,2,283,11.0259,7,0.2857
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,类型题材,犯罪悬疑,1,194,6.273,7,0.1429
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,类型题材,科幻设定,1,194,6.273,7,0.1429
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,类型题材,动画题材,1,64,5.1744,7,0.1429
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,观看体验,重复观看,2,245,11.2242,3,0.6667
哈利·波特与密室 Harry Potter and the Chamber of Secrets,positive,好评,观看体验,影院体验,1,47,4.8712,3,0.3333
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,主题价值,人生意义,3,51,8.0106,6,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,主题价值,人性思考,1,49,4.912,6,0.1667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,主题价值,自由希望,1,1,1.6931,6,0.1667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,主题价值,现实社会,1,0,1.0,6,0.1667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,争议感受,难以理解,2,26,5.2958,3,0.6667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,争议感受,期待落差,1,26,4.2958,3,0.3333
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,人物关系,爱情关系,3,288,12.3926,6,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,人物关系,友情关系,1,49,4.912,6,0.1667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,人物关系,人物命运,2,4,4.1972,6,0.3333
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,人物表演,角色鲜明,2,239,7.4806,3,0.6667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,人物表演,台词经典,1,2,2.0986,3,0.3333
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,剧情内容,剧情精彩,5,33,11.4738,10,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,剧情内容,逻辑问题,1,26,4.2958,10,0.1
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,剧情内容,剧情无聊,2,2,3.3862,10,0.2
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,剧情内容,结尾震撼,2,1,2.6931,10,0.2
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,导演叙事,叙事优秀,1,239,6.4806,4,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,导演叙事,表达晦涩,2,2,3.0986,4,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,导演叙事,导演能力强,1,1,1.6931,4,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,情怀记忆,童年回忆,2,28,6.3944,4,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,情怀记忆,怀旧情怀,1,26,4.2958,4,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,情怀记忆,多年重看,1,5,2.7918,4,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,情绪共鸣,热血,1,5,2.7918,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,情绪共鸣,感动,1,0,1.0,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,整体观感,失望难看,6,36,14.2655,8,0.75
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,整体观感,经典神作,2,240,8.1737,8,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,文化背景,历史文化,1,0,1.0,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,文化背景,社会群体,1,0,1.0,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,画面声音,特效优秀,1,49,4.912,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,画面声音,配乐优秀,1,2,2.0986,2,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,类型题材,原著改编,8,277,21.9693,9,0.8889
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,类型题材,动画题材,1,26,4.2958,9,0.1111
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,节奏体验,节奏紧凑,1,239,6.4806,5,0.2
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,节奏体验,节奏拖沓,2,28,6.3944,5,0.4
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,节奏体验,节奏平淡,1,26,4.2958,5,0.2
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,节奏体验,观看疲劳,1,2,2.0986,5,0.2
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,观看体验,补标记录,5,241,11.5792,9,0.5556
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,negative,差评,观看体验,影院体验,4,31,10.1861,9,0.4444
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,人物关系,爱情关系,3,50,8.278,3,1.0
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,人物表演,演技好,1,2,2.0986,1,1.0
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,剧情内容,结尾震撼,5,525,17.6945,13,0.3846
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,剧情内容,剧情精彩,4,28,9.4161,13,0.3077
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,剧情内容,逻辑问题,2,48,5.8918,13,0.1538
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,剧情内容,剧情反转,1,3,2.3863,13,0.0769
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,剧情内容,剧情无聊,1,0,1.0,13,0.0769
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,导演叙事,镜头语言好,1,3,2.3863,1,1.0
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,情怀记忆,怀旧情怀,2,57,7.124,4,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,情怀记忆,个人经历共鸣,2,3,3.7917,4,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,整体观感,好看推荐,3,126,14.0953,10,0.3
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,整体观感,失望难看,5,79,13.9081,10,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,整体观感,一般还行,1,55,5.0254,10,0.1
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,整体观感,经典神作,1,4,2.6094,10,0.1
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,画面声音,特效优秀,3,2,4.0986,4,0.75
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,画面声音,配乐优秀,1,4,2.6094,4,0.25
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,类型题材,原著改编,3,329,16.6111,6,0.5
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,类型题材,科幻设定,1,55,5.0254,6,0.1667
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,neutral,一般,类型题材,爱情题材,1,2,2.0986,6,0.1667
